Hugo_Symbol	Entrez_Gene_Id	M032_Pre	M032_R1	M032_R2	M032_R3	M032_R5	M032_R6
C6orf62	81688	0.082	0.082	0.082	0.082	0.082	0.082
GMNN	51053	0.082	0.396	0.139	0.188	0.002	-0.109
FAM65B	9750	0.082	0.082	0.082	0.082	0.082	0.082
LRRC16A	55604	0.082	0.396	0.139	0.188	0.002	-0.109
SCGN	10590	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AA	221613	0.082	0.396	0.139	0.188	0.002	-0.109
HIST1H2BA	255626	0.082	0.396	0.139	0.188	0.002	-0.109
SLC17A4	10050	0.082	0.396	0.139	0.188	0.002	-0.109
SLC17A1	6568	0.082	0.396	0.139	0.188	0.002	-0.109
SLC17A3	10786	0.082	0.082	0.082	0.082	0.082	0.082
SLC17A2	10246	0.082	0.396	0.139	0.188	0.002	-0.109
TRIM38	10475	0.082	0.396	0.139	0.188	0.002	-0.109
HIST1H1A	3024	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8350	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8351	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8352	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8353	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8354	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8355	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8356	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8357	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8358	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3A	8968	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8294	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8359	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8360	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8361	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8362	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8363	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8364	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8365	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8366	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8367	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8368	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	8370	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	121504	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4A	554313	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8294	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8359	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8360	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8361	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8362	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8363	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8364	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8365	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8366	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8367	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8368	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	8370	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	121504	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4B	554313	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8350	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8351	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8352	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8353	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8354	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8355	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8356	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8357	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8358	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3B	8968	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AB	3012	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AB	8335	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BB	3018	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8350	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8351	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8352	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8353	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8354	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8355	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8356	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8357	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8358	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3C	8968	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H1C	3006	0.082	0.396	0.139	0.188	0.312	0.272
HFE	3077	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8294	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8359	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8360	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8361	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8362	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8363	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8364	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8365	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8366	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8367	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8368	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	8370	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	121504	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4C	554313	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H1T	3010	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BC	8339	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BC	8343	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BC	8344	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BC	8346	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BC	8347	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AC	8334	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H1E	3008	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BD	3017	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2BE	8339	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BE	8343	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BE	8344	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BE	8346	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BE	8347	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8294	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8359	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8360	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8361	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8362	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8363	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8364	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8365	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8366	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8367	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8368	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	8370	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	121504	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4D	554313	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3D	8350	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8351	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8352	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8353	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8354	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8355	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8356	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8357	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8358	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3D	8968	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AD	3013	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2BF	8339	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BF	8343	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BF	8344	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BF	8346	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BF	8347	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8294	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8359	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8360	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8361	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8362	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8363	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8364	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8365	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8366	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8367	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8368	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	8370	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	121504	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4E	554313	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BG	8339	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BG	8343	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BG	8344	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BG	8346	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BG	8347	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AE	3012	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AE	8335	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8350	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8351	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8352	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8353	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8354	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8355	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8356	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8357	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8358	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3E	8968	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H1D	3007	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8294	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8359	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8360	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8361	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8362	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8363	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8364	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8365	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8366	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8367	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8368	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	8370	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	121504	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4F	554313	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4G	8369	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8350	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8351	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8352	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8353	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8354	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8355	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8356	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8357	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8358	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3F	8968	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BH	8345	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8350	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8351	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8352	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8353	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8354	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8355	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8356	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8357	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8358	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H3G	8968	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BI	8339	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BI	8343	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BI	8344	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BI	8346	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BI	8347	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8294	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8359	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8360	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8361	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8362	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8363	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8364	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8365	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8366	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8367	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8368	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	8370	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	121504	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H4H	554313	0.082	0.396	0.139	0.188	0.312	0.272
BTN3A2	11118	0.082	0.396	0.139	0.188	0.312	0.272
BTN2A2	10385	0.082	0.396	0.139	0.188	0.312	0.272
BTN3A1	11119	0.082	0.396	0.139	0.188	0.312	0.272
BTN3A3	10384	0.082	0.396	0.139	0.188	0.312	0.272
BTN2A1	11120	0.082	0.396	0.139	0.188	0.312	0.272
BTN1A1	696	0.082	0.396	0.139	0.188	0.312	0.272
HMGN4	10473	0.082	0.396	0.139	0.188	0.312	0.272
ABT1	29777	0.082	0.396	0.139	0.188	0.312	0.272
ZNF322	79692	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BJ	8970	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AG	8329	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AG	8330	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AG	8332	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AG	8336	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AG	8969	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2AG	85235	0.082	0.396	0.139	0.188	0.312	0.272
HIST1H2BK	85236	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8294	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8359	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8360	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8361	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8362	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8363	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8364	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8365	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8366	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8367	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8368	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	8370	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	121504	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H4I	554313	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AH	85235	0.082	0.396	0.139	0.188	0.312	0.272
PRSS16	10279	0.082	0.396	0.139	0.188	-0.269	0.272
POM121L2	94026	0.082	0.396	0.139	0.188	-0.269	0.272
ZNF391	346157	0.082	0.396	0.139	0.188	-0.269	-0.668
ZNF184	7738	0.082	0.396	0.139	0.188	-0.269	-0.668
HIST1H2BL	8340	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AI	8329	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AI	8330	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AI	8332	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AI	8336	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AI	8969	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AI	85235	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8350	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8351	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8352	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8353	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8354	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8355	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8356	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8357	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8358	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3H	8968	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AJ	8331	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2BM	8342	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8294	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8359	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8360	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8361	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8362	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8363	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8364	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8365	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8366	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8367	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8368	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	8370	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	121504	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4J	554313	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8294	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8359	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8360	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8361	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8362	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8363	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8364	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8365	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8366	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8367	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8368	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	8370	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	121504	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4K	554313	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2BN	8341	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AK	8329	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AK	8330	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AK	8332	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AK	8336	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AK	8969	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AK	85235	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AL	8329	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AL	8330	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AL	8332	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AL	8336	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AL	8969	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H2AL	85235	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H1B	3009	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8350	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8351	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8352	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8353	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8354	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8355	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8356	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8357	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8358	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3I	8968	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8294	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8359	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8360	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8361	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8362	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8363	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8364	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8365	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8366	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8367	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8368	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	8370	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	121504	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H4L	554313	0.082	0.396	0.139	0.188	0.467	0.351
HIST1H3J	8350	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8351	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8352	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8353	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8354	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8355	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8356	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8357	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8358	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H3J	8968	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AM	8329	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AM	8330	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AM	8332	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AM	8336	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AM	8969	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2AM	85235	0.082	0.082	0.082	0.082	0.082	0.082
HIST1H2BO	8348	0.082	0.396	0.139	0.188	0.467	0.351
OR2B2	81697	0.082	0.396	0.139	0.188	0.467	0.351
OR2B6	26212	0.082	0.396	0.139	0.188	-0.555	0.351
ZNF165	7718	0.082	0.396	0.139	0.188	-0.555	-0.192
ZSCAN16	80345	0.082	0.396	0.139	0.188	-0.555	-0.192
ZKSCAN8	7745	0.082	0.396	0.139	0.188	-0.555	-0.192
ZSCAN9	7746	0.082	0.396	0.139	0.188	0.151	-0.192
ZKSCAN4	387032	0.082	0.396	0.139	0.188	0.151	-0.192
NKAPL	222698	0.082	0.396	0.139	0.188	0.151	-0.192
PGBD1	84547	0.082	0.396	0.139	0.188	0.151	-0.192
ZSCAN31	64288	0.082	0.082	0.082	0.082	0.082	0.082
ZKSCAN3	80317	0.082	0.082	0.082	0.082	0.082	0.082
ZSCAN12	9753	0.082	0.396	0.139	0.188	0.151	-0.192
ZSCAN23	222696	0.082	0.396	0.139	0.188	0.151	-0.192
GPX6	257202	0.082	0.082	0.082	0.082	0.082	0.082
GPX5	2880	0.082	0.082	0.082	0.082	0.082	0.082
SCAND3	114821	0.082	0.396	0.139	0.188	0.151	-0.192
TRIM27	5987	0.082	0.396	0.139	0.188	0.151	-0.192
ZNF311	282890	0.082	0.396	0.139	0.188	-0.323	-0.192
OR2W1	26692	0.082	0.396	0.139	0.188	-0.323	-0.192
OR2B3	442184	0.082	0.396	0.139	0.188	-0.323	-0.192
OR2J3	442186	0.082	0.396	0.139	0.188	-0.323	-0.192
OR2J2	26707	0.082	0.396	0.139	-0.39	-0.323	-0.192
OR14J1	442191	0.112	0.396	0.139	-0.39	-0.323	-0.192
OR5V1	81696	0.112	0.112	0.112	0.112	0.112	0.112
OR12D3	81797	0.112	0.112	0.112	0.112	0.112	0.112
OR12D2	26529	0.112	0.112	0.112	0.112	0.112	0.112
OR11A1	26531	0.112	0.112	0.112	0.112	0.112	0.112
OR10C1	442194	0.112	0.112	0.112	0.112	0.112	0.112
OR2H1	26716	0.112	0.396	0.139	0.196	0.113	-0.192
MAS1L	116511	0.112	0.396	0.139	0.196	0.113	-0.192
UBD	10537	0.112	0.112	0.112	0.112	0.112	0.112
GABBR1	2550	0.112	0.112	0.112	0.112	0.112	0.112
OR2H2	7932	0.112	0.112	0.112	0.112	0.112	0.112
MOG	4340	0.112	0.396	0.139	0.196	0.113	0.213
ZFP57	346171	0.112	0.396	0.139	0.196	0.113	0.213
HLA-F	3134	0.112	0.112	0.112	0.112	0.112	0.112
HLA-G	3135	0.112	0.112	0.112	0.112	0.112	0.112
HLA-A	3105	0.112	0.112	0.112	0.112	0.112	0.112
